f1,f2,f3,f4,f5,num,validation
房地产开发住宅投资额(亿元),村民委员会职工人数(人),国内外观设计专利申请授权量(项),普通高中专任教师数(万人),政府办医院病床工作日(日),1603,0.390954624812
房地产开发企业住宅新开工房屋面积(万平方米),自治组织单位数(个),社会组织女性职工人数(人),普通小学专任教师数(万人),小学生师比(教师人数=1),1990,0.3905992748
固定资产投资(不含农户)住宅施工面积(万平方米),新注册民用中型载客汽车拥有量(万辆),城镇单位就业人员平均工资(元),乡村人口(万人),小学生师比(教师人数=1),1286,0.390583744359
新注册民用汽车拥有量(万辆),机动脱粒机数量(台),家庭儿童收养登记总数(件),医疗卫生机构出院人数(万人),小学生师比(教师人数=1),1902,0.390549375549
房地产业固定资产投资(不含农户)(亿元),林业总产值指数(上年=100)(%),福利彩票提取公益金(亿元),中等职业学校在校学生数(万人),政府办医院病床使用率(%),2804,0.390285131799
固定资产投资(不含农户)房屋施工面积(万平方米),特殊教育在校学生数(万人),社会组织女性职工人数(人),初中学校数(所),小学生师比(教师人数=1),1549,0.390071403768
1-5亿元房地产开发投资额(亿元),自动气象站站点个数(个),建筑业城镇单位就业人员工资总额(亿元),初中学校数(所),菜类商品零售价格指数(上年=100),411,0.389880137434
内资房地产开发企业个数(个),农村集中供养五保人数(万人),办公楼销售额(亿元),初中在校学生数(万人),小学生师比(教师人数=1),2645,0.389717058278
餐饮业企业所有者权益合计(亿元),自动气象站站点个数(个),城镇居民医疗保险基金累计结余(万元),医疗卫生机构出院人数(万人),小学生师比(教师人数=1),1014,0.389579386081
住宅商品房销售面积(万平方米),其他办的村卫生室个数(个),建筑业城镇单位就业人员(万人),国家重点优抚对象(万人),鲜菜类居民消费价格指数(上年=100),657,0.389190834509
博物馆参观人次(万人次),乡镇数(个),城镇居民基本医疗保险年末参保人数(万人),普通小学毕业生数(万人),小学生师比(教师人数=1),907,0.389024971525
1-5亿元房地产开发投资额(亿元),自动气象站站点个数(个),城镇居民基本医疗保险年末参保人数(万人),蔬菜播种面积(千公顷),菜类商品零售价格指数(上年=100),405,0.388855371337
商品房销售面积(万平方米),特殊教育招生数(万人),社会组织女性职工人数(人),基层医疗卫生机构床位数(万张),小学生师比(教师人数=1),483,0.388704606045
内资房地产开发企业个数(个),特殊教育毕业生数(万人),办公楼销售额(亿元),普通高中毕业生数(万人),小学生师比(教师人数=1),2639,0.388563489723
城镇住宅投资(亿元),普通小学学校数(所),办公楼销售额(亿元),镇数(个),小学生师比(教师人数=1),2135,0.38849335088
内资房地产开发企业个数(个),特殊教育毕业生数(万人),城镇居民医疗保险基金收入(万元),普通小学专任教师数(万人),鲜菜类居民消费价格指数(上年=100),2426,0.38787352114
房屋施工面积(万平方米),普通小学学校数(所),国内外观设计专利申请授权量(项),普通高等学校专科招生数(万人),政府办医院病床使用率(%),446,0.387547693298
城镇住宅投资(亿元),自动气象站站点个数(个),城镇居民医疗保险基金累计结余(万元),医疗卫生机构出院人数(万人),政府办医院病床使用率(%),2790,0.387193130313
城镇住宅投资(亿元),自动气象站站点个数(个),城镇居民医疗保险基金累计结余(万元),医疗卫生机构出院人数(万人),政府办医院病床使用率(%),2789,0.387193130313
固定资产投资(不含农户)其他资金(亿元),艺术表演团体演出场次(万场次),社会组织女性职工人数(人),蔬菜播种面积(千公顷),菜类商品零售价格指数(上年=100),2191,0.387099946361
住宅商品房销售面积(万平方米),艺术表演团体机构数(个),中国公民收养登记数(件),普通高中毕业生数(万人),小学生师比(教师人数=1),434,0.387043974211
房地产住宅投资(亿元),乡镇数(个),社会组织女性职工人数(人),蔬菜播种面积(千公顷),小学生师比(教师人数=1),2837,0.386286610227
新注册民用汽车拥有量(万辆),乡镇数(个),国内外观设计专利申请受理量(项),普通高中招生数(万人),小学生师比(教师人数=1),2587,0.386233933015
房地产住宅投资(亿元),村民委员会职工人数(人),城镇居民医疗保险基金支出(万元),入院人数(万人),政府办医院病床使用率(%),725,0.385163199267
固定资产投资(不含农户)其他资金(亿元),乡镇数(个),城镇单位就业人员平均工资(元),结婚登记(万对),小学生师比(教师人数=1),1395,0.384517186159
新注册民用载客汽车拥有量(万辆),特殊教育在校学生数(万人),城镇居民医疗保险基金支出(万元),乡村人口(万人),政府办医院病床使用率(%),1277,0.383335434627
房地产业固定资产投资(不含农户)(亿元),自动气象站站点个数(个),城镇居民基本医疗保险年末参保人数(万人),蔬菜播种面积(千公顷),菜类商品零售价格指数(上年=100),404,0.38321418251
餐饮业企业所有者权益合计(亿元),国有城镇单位就业人员工资总额指数(上年=100),中国公民收养登记数(件),新注册民用载货汽车拥有量(万辆),小学生师比(教师人数=1),1612,0.383101782072
房地产开发住宅投资额(亿元),特殊教育毕业生数(万人),建筑业企业从业人员(万人),公路旅客周转量(亿人公里),小学生师比(教师人数=1),1317,0.382886619604
固定资产投资(不含农户)房屋施工面积(万平方米),村民委员会职工人数(人),城镇居民医疗保险基金支出(万元),医疗卫生机构出院人数(万人),小学生师比(教师人数=1),1021,0.382857080396
房屋施工面积(万平方米),自治组织单位数(个),城镇居民医疗保险基金收入(万元),农村卫生机构床位数(万张),小学生师比(教师人数=1),1821,0.382414726376
商品房销售面积(万平方米),特殊教育毕业生数(万人),城镇居民医疗保险基金收入(万元),普通小学专任教师数(万人),鲜菜类居民消费价格指数(上年=100),2424,0.381712045853
全社会固定资产投资中其他资金(亿元),特殊教育在校学生数(万人),城镇居民医疗保险基金收入(万元),公路旅客周转量(亿人公里),政府办医院病床使用率(%),2090,0.381618905787
房屋施工面积(万平方米),乡镇数(个),建筑业城镇单位就业人员(万人),入院人数(万人),菜类商品零售价格指数(上年=100),1909,0.381389603504
固定资产投资(不含农户)住宅施工面积(万平方米),艺术表演团体演出场次(万场次),城镇居民基本医疗保险年末参保人数(万人),蔬菜播种面积(千公顷),政府办医院病床使用率(%),1443,0.381208279116
房地产开发企业其他用途新开工房屋面积(万平方米),村民委员会数(个),城镇居民基本医疗保险年末参保人数(万人),普通高中毕业生数(万人),小学生师比(教师人数=1),1727,0.381128849428
房地产开发企业其他用途新开工房屋面积(万平方米),普通小学学校数(所),中国公民收养登记数(件),结婚登记(万对),政府办医院病床工作日(日),920,0.381043932397
全社会住宅投资(亿元),艺术表演团体演出场次(万场次),国内外观设计专利申请受理量(项),普通高等学校专科招生数(万人),鲜菜类居民消费价格指数(上年=100),2876,0.38101675604
房地产住宅投资(亿元),乡村医生和卫生员数(万人),城镇居民基本医疗保险年末参保人数(万人),普通高中学校数(所),小学生师比(教师人数=1),2816,0.380956150111
房地产业固定资产投资(不含农户)(亿元),自动气象站站点个数(个),建筑业城镇单位就业人员工资总额(亿元),蔬菜播种面积(千公顷),菜类商品零售价格指数(上年=100),403,0.380951958798
全社会固定资产投资中其他资金(亿元),普通小学学校数(所),福利彩票提取公益金(亿元),地方财政医疗卫生支出(亿元),小学生师比(教师人数=1),513,0.380567174125
建筑业增加值(亿元),国有建筑业房屋施工面积(万平方米),社会组织女性职工人数(人),初中在校学生数(万人),政府办医院病床使用率(%),2858,0.380298126247
固定资产投资(不含农户)住宅施工面积(万平方米),国有城镇单位就业人员工资总额指数(上年=100),国内外观设计专利申请授权量(项),结婚登记(万对),小学生师比(教师人数=1),64,0.380281574768
固定资产投资(不含农户)(亿元),林业总产值指数(上年=100)(%),城镇单位就业人员平均工资(元),普通小学毕业生数(万人),小学生师比(教师人数=1),1182,0.380027846668
全社会住宅投资(亿元),村民委员会职工人数(人),国内外观设计专利申请受理量(项),国家重点优抚对象定期补助人数(万人),菜类商品零售价格指数(上年=100),1764,0.379582018486
固定资产投资(不含农户)(亿元),艺术表演团体国内演出场次(千场次),国内外观设计专利申请授权量(项),基层医疗卫生机构床位数(万张),小学生师比(教师人数=1),643,0.378714956576
房地产开发企业住宅新开工房屋面积(万平方米),乡村医生和卫生员数(万人),城镇居民医疗保险基金收入(万元),乡村人口(万人),小学生师比(教师人数=1),1933,0.378211917382
固定资产投资(不含农户)住宅施工面积(万平方米),特殊教育毕业生数(万人),建筑业企业从业人员(万人),普通高中毕业生数(万人),小学生师比(教师人数=1),1312,0.377964942837
房地产业固定资产投资(不含农户)(亿元),特殊教育毕业生数(万人),城镇居民医疗保险基金累计结余(万元),普通高中在校学生数(万人),小学生师比(教师人数=1),441,0.377615083189
固定资产投资(不含农户)其他资金(亿元),艺术表演团体国内演出场次(千场次),城镇居民医疗保险基金累计结余(万元),中等职业学校招生数(万人),政府办医院病床工作日(日),287,0.376111846368
房地产业全社会固定资产投资(亿元),艺术表演团体国内演出场次(千场次),城镇居民医疗保险基金收入(万元),初中招生数(万人),鲜菜类居民消费价格指数(上年=100),1973,0.376012964413
