f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,num,validation
1-5亿元房地产开发投资额(亿元),建筑业企业从业人员(万人),蔬菜播种面积(千公顷),小学生师比(教师人数=1),机动脱粒机数量(台),艺术表演团体机构数(个),菜类商品零售价格指数(上年=100),村民委员会数(个),林业总产值指数(上年=100)(%),福利彩票提取公益金(亿元),722,0.672404262967
住宅商品房销售面积(万平方米),家庭儿童收养登记总数(件),内地居民初婚登记(万人),政府办医院病床工作日(日),机动脱粒机数量(台),艺术表演团体演出场次(万场次),鲜菜类居民消费价格指数(上年=100),国家重点优抚对象定期补助人数(万人),新注册民用中型载客汽车拥有量(万辆),社会组织女性职工人数(人),2826,0.672306841748
地方财政医疗卫生支出(亿元),国内外观设计专利申请授权量(项),普通小学学校数(所),政府办医院病床工作日(日),机动脱粒机数量(台),艺术表演团体演出场次(万场次),菜类商品零售价格指数(上年=100),基层医疗卫生机构床位数(万张),新注册民用中型载客汽车拥有量(万辆),福利彩票提取公益金(亿元),2760,0.672261124749
全社会住宅投资(亿元),内资建筑业企业从业人员(万人),入院人数(万人),小学生师比(教师人数=1),特殊教育毕业生数(万人),艺术表演团体机构数(个),菜类商品零售价格指数(上年=100),国家重点优抚对象定期补助人数(万人),办公楼销售额(亿元),公路旅客周转量(亿人公里),1680,0.672159197158
建筑业增加值(亿元),内资建筑业企业从业人员(万人),中等职业学校在校学生数(万人),小学生师比(教师人数=1),特殊教育在校学生数(万人),艺术表演团体演出场次(万场次),菜类商品零售价格指数(上年=100),镇数(个),办公楼销售额(亿元),公共图书馆参观展览人次(万人次),2746,0.672156801811
客运量(万人),建筑业城镇单位就业人员(万人),中等职业学校招生数(万人),小学生师比(教师人数=1),特殊教育毕业生数(万人),艺术表演团体国内演出场次(千场次),鲜菜类居民消费价格指数(上年=100),村民委员会数(个),办公楼销售额(亿元),普通高等学校无职称专任教师数(万人),1874,0.671801924708
房屋施工面积(万平方米),国内外观设计专利申请授权量(项),乡村人口(万人),政府办医院病床使用率(%),国有城镇单位就业人员工资总额指数(上年=100),艺术表演团体演出场次(万场次),鲜菜类居民消费价格指数(上年=100),国家重点优抚对象(万人),城镇单位就业人员平均工资(元),福利彩票销售额(亿元),2867,0.671664252605
房地产开发住宅投资额(亿元),中国公民收养登记数(件),初中学校数(所),政府办医院病床使用率(%),特殊教育招生数(万人),艺术表演团体国内演出场次(千场次),菜类商品零售价格指数(上年=100),镇数(个),城镇单位就业人员平均工资(元),城镇居民基本医疗保险年末参保人数(万人),356,0.671528000055
房地产开发住宅投资额(亿元),内资建筑业企业从业人员(万人),普通小学毕业生数(万人),小学生师比(教师人数=1),特殊教育在校学生数(万人),艺术表演团体机构数(个),鲜菜类居民消费价格指数(上年=100),村民委员会职工人数(人),办公楼销售额(亿元),公路旅客周转量(亿人公里),935,0.671416628933
固定资产投资(不含农户)(亿元),建筑业城镇单位就业人员(万人),蔬菜播种面积(千公顷),政府办医院病床工作日(日),特殊教育招生数(万人),艺术表演团体演出场次(万场次),菜类商品零售价格指数(上年=100),镇数(个),新注册民用中型载客汽车拥有量(万辆),城镇居民基本医疗保险年末参保人数(万人),2784,0.671385310658
新注册民用小型载客汽车拥有量(万辆),建筑业企业从业人员(万人),普通小学专任教师数(万人),小学生师比(教师人数=1),特殊教育毕业生数(万人),艺术表演团体机构数(个),菜类商品零售价格指数(上年=100),自治组织单位数(个),办公楼销售额(亿元),福利彩票销售额(亿元),900,0.671319403566
固定资产投资(不含农户)房屋施工面积(万平方米),家庭儿童收养登记总数(件),内地居民登记结婚(万对),小学生师比(教师人数=1),国有城镇单位就业人员工资总额指数(上年=100),艺术表演团体演出场次(万场次),鲜菜类居民消费价格指数(上年=100),基层医疗卫生机构床位数(万张),林业总产值指数(上年=100)(%),公路旅客周转量(亿人公里),474,0.67126389676
固定资产投资(不含农户)其他资金(亿元),家庭儿童收养登记总数(件),乡村人口(万人),小学生师比(教师人数=1),国有城镇单位就业人员工资总额指数(上年=100),艺术表演团体机构数(个),鲜菜类居民消费价格指数(上年=100),基层医疗卫生机构床位数(万张),林业总产值指数(上年=100)(%),城镇居民医疗保险基金收入(万元),451,0.671034147116
教育城镇单位就业人员工资总额(亿元),内资建筑业企业从业人员(万人),医疗卫生机构出院人数(万人),政府办医院病床使用率(%),乡镇数(个),艺术表演团体国内演出场次(千场次),鲜菜类居民消费价格指数(上年=100),国家重点优抚对象(万人),城镇单位就业人员平均工资(元),公共图书馆参观展览人次(万人次),2425,0.671005119123
内资房地产开发企业个数(个),中国公民收养登记数(件),初中学校数(所),政府办医院病床使用率(%),特殊教育招生数(万人),艺术表演团体国内演出场次(千场次),菜类商品零售价格指数(上年=100),镇数(个),城镇单位就业人员平均工资(元),城镇居民基本医疗保险年末参保人数(万人),359,0.670991325174
住宅商品房销售面积(万平方米),建筑业企业从业人员(万人),内地居民登记结婚(万对),政府办医院病床使用率(%),自动气象站站点个数(个),艺术表演团体国内演出场次(千场次),菜类商品零售价格指数(上年=100),国家重点优抚对象定期补助人数(万人),新注册民用中型载客汽车拥有量(万辆),公共图书馆参观展览人次(万人次),29,0.670963140485
教育城镇单位就业人员工资总额(亿元),内资建筑业企业从业人员(万人),医疗卫生机构出院人数(万人),政府办医院病床使用率(%),乡镇数(个),艺术表演团体国内演出场次(千场次),鲜菜类居民消费价格指数(上年=100),国家重点优抚对象(万人),城镇单位就业人员平均工资(元),国有建筑业房屋施工面积(万平方米),2423,0.670907434781
餐饮业企业所有者权益合计(亿元),建筑业城镇单位就业人员(万人),中等职业学校获得职业资格证书毕业生数(万人),小学生师比(教师人数=1),机动脱粒机数量(台),艺术表演团体国内演出场次(千场次),鲜菜类居民消费价格指数(上年=100),村民委员会数(个),林业总产值指数(上年=100)(%),城镇居民医疗保险基金支出(万元),2569,0.67071946212
固定资产投资(不含农户)房屋施工面积(万平方米),建筑业城镇单位就业人员(万人),新注册民用轻型载货汽车拥有量(万辆),小学生师比(教师人数=1),特殊教育招生数(万人),艺术表演团体国内演出场次(千场次),鲜菜类居民消费价格指数(上年=100),乡村医生和卫生员数(万人),办公楼销售额(亿元),城镇居民医疗保险基金支出(万元),2913,0.670578393545
房地产开发企业住宅新开工房屋面积(万平方米),家庭儿童收养登记总数(件),中等职业学校招生数(万人),政府办医院病床使用率(%),国有城镇单位就业人员工资总额指数(上年=100),艺术表演团体国内演出场次(千场次),鲜菜类居民消费价格指数(上年=100),镇数(个),城镇单位就业人员平均工资(元),福利彩票销售额(亿元),2453,0.670570450672
1-5亿元房地产开发投资额(亿元),中国公民收养登记数(件),普通高等学校专科招生数(万人),小学生师比(教师人数=1),其他办的村卫生室个数(个),艺术表演团体国内演出场次(千场次),菜类商品零售价格指数(上年=100),村民委员会职工人数(人),新注册民用中型载客汽车拥有量(万辆),社会组织女性职工人数(人),1546,0.670554200009
固定资产投资(不含农户)房屋施工面积(万平方米),国内外观设计专利申请授权量(项),初中毕业生数(万人),小学生师比(教师人数=1),其他办的村卫生室个数(个),艺术表演团体演出场次(万场次),鲜菜类居民消费价格指数(上年=100),基层医疗卫生机构床位数(万张),办公楼销售额(亿元),国有建筑业房屋施工面积(万平方米),2707,0.670474398758
房地产业全社会固定资产投资(亿元),国内外观设计专利申请授权量(项),普通高等学校专科招生数(万人),小学生师比(教师人数=1),特殊教育招生数(万人),艺术表演团体演出场次(万场次),菜类商品零售价格指数(上年=100),自治组织单位数(个),新注册民用中型载客汽车拥有量(万辆),国有建筑业房屋施工面积(万平方米),1455,0.670465393867
商品房销售面积(万平方米),国内外观设计专利申请受理量(项),医疗卫生机构门诊健康检查人数(万人),政府办医院病床使用率(%),特殊教育招生数(万人),艺术表演团体演出场次(万场次),菜类商品零售价格指数(上年=100),国家重点优抚对象(万人),新注册民用中型载客汽车拥有量(万辆),福利彩票销售额(亿元),0,0.670241905298
住宅商品房销售面积(万平方米),中国公民收养登记数(件),中等职业学校预计毕业生数(万人),小学生师比(教师人数=1),特殊教育在校学生数(万人),艺术表演团体演出场次(万场次),鲜菜类居民消费价格指数(上年=100),村民委员会单位数(个),办公楼销售额(亿元),国有建筑业房屋施工面积(万平方米),244,0.6700503606
地方财政医疗卫生支出(亿元),国内外观设计专利申请受理量(项),普通小学毕业生数(万人),小学生师比(教师人数=1),国有城镇单位就业人员工资总额指数(上年=100),艺术表演团体国内演出场次(千场次),鲜菜类居民消费价格指数(上年=100),自治组织单位数(个),林业总产值指数(上年=100)(%),社会组织女性职工人数(人),2221,0.669985095485
